0.811111
0.8
0.8
0.811111
0.811111
0.811111
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
0.766667
